name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Marc Lovecchio,---,---,DNS,2534,55-59,58,PA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Francisco Luis,---,---,DNS,2139,45-49,47,PR,PRI,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Kristopher Lussenden,---,---,DNS,1828,40-44,41,MI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Greg Lynch,---,---,DNS,2389,50-54,53,CA,AUS,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jessica Lynch,---,---,DNS,654,35-39,38,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Sam Maccherola,---,---,DNS,2390,50-54,55,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Joleen Mackay,---,---,DNS,785,40-44,42,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
David Mackendrick,---,---,DNS,2391,50-54,51,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Heather Mackesy-Boyle,---,---,DNS,931,45-49,48,NH,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Paul Mackmer,---,---,DQ,1830,40-44,40,AZ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DQ
Sean Maher,---,---,DNS,1834,40-44,43,NJ,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Bill Maine,---,---,DNS,2392,50-54,54,RI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Amy Malfi,---,---,DNS,788,40-44,44,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Lou Malfi,---,---,DNS,2143,45-49,48,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jennifer Mallard,---,---,DNS,807,40-44,44,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Steven Mandis,---,---,DNS,2144,45-49,46,NY,GRC,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Mike Manetta,---,---,DNS,1327,30-34,33,MI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Eric Mangelsdorf,---,---,DNS,2145,45-49,49,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Mike Mangino,---,---,DNS,1533,35-39,38,OH,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Christopher Mann,---,---,DNS,1835,40-44,26,IA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
David Mann,---,---,DNS,2146,45-49,46,ME,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Michel Maranda,---,---,DNS,2536,55-59,58,QC,CAN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Laura Marcoux,---,---,DNS,173,25-29,28,CO,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Catherine Mardis,---,---,DNS,789,40-44,43,NY,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Scot Marinelli,---,---,DNS,1534,35-39,38,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Lisa Martin,---,---,DNS,200,50-54,53,MI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Britta Martinez,---,---,DNS,656,35-39,39,PR,SWE,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Jean Martinez,---,---,DNS,1536,35-39,38,FL,VEN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Miguel Martinez,---,---,DNS,1329,30-34,31,NY,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Rodolfo Martinez,---,---,DNS,2148,45-49,46,CA,PRI,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Noel Martinez Castillo,---,---,DNS,2538,55-59,59,PR,PRI,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Dennis Martinho,---,---,DNS,1330,30-34,34,TX,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Alex Martson,---,---,DNS,1537,35-39,37,OR,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
David Mathes,---,---,DNF,2151,45-49,47,MD,USA,---,---,01:01:47,2.4 mi,00:17:08,07:40:41,112 mi,00:23:12,---,26.2 mi,DNF
Brenda Mattar,---,---,DNS,1038,50-54,54,NY,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Amy Maurer,---,---,DNS,790,40-44,42,MD,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Anthony Mayer,---,---,DNS,1838,40-44,42,WI,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Ben Mayo,---,---,DNF,1839,40-44,43,TX,USA,---,---,00:59:01,2.4 mi,00:16:30,05:50:51,112 mi,00:20:11,---,26.2 mi,DNF
Luis Maza,---,---,DNS,2153,45-49,46,CA,PER,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Zeev Mazal,---,---,DNS,2394,50-54,54,ISRAEL,ISR,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Leanne Mcallister,---,---,DNS,933,45-49,49,VA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Danielle Mcardle,---,---,DNS,792,40-44,45,NB,CAN,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
Keith Mcbride,---,---,DNS,286,50-54,51,CA,USA,---,---,---,2.4 mi,---,---,112 mi,---,---,26.2 mi,DNS
