name,genderRank,divRank,overallRank,bib,division,age,state,country,profession,points,swim,swimDistance,t1,bike,bikeDistance,t2,run,runDistance,overall
Olga Kowalska,7,1,144,839,25-29,28,---,POL,---,5000,01:00:59,3.9 km,00:04:31,06:01:06,180.2 km,00:03:43,03:25:55,42.2 km,10:36:14
Walter Arnold,138,31,145,884,35-39,40,---,DEU,---,4305,00:59:22,3.9 km,00:04:08,05:15:24,180.2 km,00:03:24,04:14:02,42.2 km,10:36:20
Miroslav Mikula,139,17,146,812,45-49,48,---,CZE,---,4392,01:19:56,3.9 km,00:06:34,05:43:21,180.2 km,00:05:09,03:22:01,42.2 km,10:37:01
Holger Manefeld,140,22,147,536,40-44,42,DE,DEU,---,4182,00:58:43,3.9 km,00:05:44,05:23:51,180.2 km,00:04:33,04:04:10,42.2 km,10:37:01
Simon Thomas,141,30,148,404,30-34,32,CH,BEL,---,3920,01:01:43,3.9 km,00:04:46,05:18:51,180.2 km,00:02:31,04:09:27,42.2 km,10:37:18
Robert Mijwaart,142,18,149,641,45-49,48,NL,NLD,---,4385,00:59:46,3.9 km,00:03:53,05:24:43,180.2 km,00:03:43,04:05:30,42.2 km,10:37:35
Andrew Haigh,143,31,150,361,30-34,30,London,GBR,---,3906,01:05:49,3.9 km,00:04:21,05:34:22,180.2 km,00:02:05,03:51:50,42.2 km,10:38:27
Leila Kuenzel,8,1,151,910,35-39,37,---,DEU,---,5000,01:01:33,3.9 km,00:04:02,05:31:04,180.2 km,00:02:21,03:59:54,42.2 km,10:38:54
Matthias Elskamp,144,19,152,896,45-49,46,DE,DEU,---,4369,00:53:56,3.9 km,00:05:28,05:17:52,180.2 km,00:04:23,04:17:15,42.2 km,10:38:54
Arnd Hille,145,10,153,901,50-54,50,DE,DEU,---,4542,01:05:10,3.9 km,00:04:35,05:30:36,180.2 km,00:04:02,03:54:31,42.2 km,10:38:54
Simon Panther,146,32,154,387,30-34,34,APO,GBR,---,3899,01:05:03,3.9 km,00:06:37,05:50:18,180.2 km,00:03:53,03:33:12,42.2 km,10:39:03
